CustomerID,Age,Gender,Region,ContractType,MonthlyCharges,SignupDate
CUST_424,,Female,Rural,Prepaid,207.95000000000002,2018-03-08
CUST_425,,Female,Urban,Monthly,58.37,2022-02-05
CUST_426,,Female,Urban,Yearly,49.8,2023-06-23
CUST_427,41.0,Female,Rural,Prepaid,41.5,2021-08-02
CUST_428,30.0,Male,Urban,Monthly,62.74,2021-02-02
CUST_429,24.0,Male,Suburban,Prepaid,33.63,2023-02-04
CUST_430,53.0,Male,Urban,Prepaid,58.45,2020-07-08
CUST_431,,Female,Urban,Prepaid,80.93,2023-02-27
CUST_432,37.0,Female,Rural,Monthly,64.48,2021-11-05
CUST_433,18.0,Male,Suburban,Yearly,43.92,2018-07-21
CUST_434,,Female,Urban,Monthly,34.73,2020-03-20
CUST_435,63.0,Female,Urban,Prepaid,64.02,2021-02-19
CUST_436,,Female,Rural,Prepaid,31.64,2022-02-27
CUST_437,31.0,Male,Rural,Monthly,50.09,2018-12-02
CUST_438,,Male,Suburban,Prepaid,60.87,2019-11-24
CUST_439,68.0,Male,Urban,Prepaid,34.87,2022-09-10
CUST_440,40.0,Male,Rural,Monthly,34.04,2021-05-30
CUST_441,,Male,Rural,Yearly,30.23,2020-02-21
CUST_442,,Female,Rural,Prepaid,73.92,2022-07-05
CUST_443,51.0,Female,Suburban,Monthly,75.48,2020-10-02
CUST_444,19.0,Female,Rural,Prepaid,75.25,2022-08-14
CUST_445,49.0,Female,Suburban,Monthly,77.26,2022-06-08
CUST_446,,Male,Suburban,Monthly,40.5,2020-06-13
CUST_447,39.0,Male,Urban,Yearly,22.81,2021-10-27
CUST_448,68.0,Female,Urban,Monthly,75.55,2018-08-08
CUST_449,42.0,Male,Suburban,Prepaid,63.94,2020-07-07
CUST_450,39.0,Female,Urban,Prepaid,62.73,2020-10-23
CUST_451,,Female,Urban,Prepaid,34.4,2018-10-30
CUST_452,66.0,Female,Rural,Monthly,51.46,2019-09-02
CUST_453,69.0,Female,Urban,Yearly,52.39,2023-10-04
CUST_454,59.0,Male,Suburban,Monthly,49.05,2018-05-30
CUST_455,,Female,Urban,Monthly,37.25,2022-06-03
CUST_456,32.0,Male,Rural,Prepaid,21.49,2022-10-03
CUST_457,,Female,Suburban,Monthly,38.71,2023-06-18
CUST_458,,Female,Urban,Prepaid,6.93,2022-08-21
CUST_459,,Female,Suburban,Prepaid,43.81,2019-12-13
CUST_460,25.0,Female,Urban,Monthly,40.78,2021-04-24
CUST_461,61.0,Male,Rural,Monthly,32.48,2022-03-05
CUST_462,61.0,Female,Urban,Prepaid,56.01,2022-10-24
CUST_463,22.0,Male,Suburban,Monthly,44.85,2020-03-07
CUST_464,,Female,Suburban,Monthly,45.93,2021-05-19
CUST_465,,Female,Suburban,Prepaid,70.86,2019-06-04
CUST_466,23.0,Female,Urban,Monthly,45.18,2021-03-07
CUST_467,,Male,Urban,Prepaid,56.81,2022-10-21
CUST_468,,Female,Urban,Prepaid,33.75,2022-09-02
CUST_469,69.0,Female,Rural,Prepaid,53.83,2020-02-06
CUST_470,47.0,Female,Rural,Prepaid,48.46,2021-10-09
CUST_471,64.0,Female,Rural,Monthly,51.39,2022-02-09
CUST_472,52.0,Female,Suburban,Yearly,31.63,2022-08-03
CUST_473,57.0,Male,Suburban,Prepaid,33.05,2022-04-03
CUST_474,,Male,Suburban,Prepaid,44.81,2019-06-26
CUST_475,33.0,Female,Suburban,Prepaid,69.96,2023-10-01
CUST_476,30.0,Female,Suburban,Monthly,28.4,2020-09-04
CUST_477,,Male,Urban,Prepaid,75.21,2019-03-17
CUST_478,,Female,Suburban,Monthly,39.4,2019-09-20
CUST_479,47.0,Male,Urban,Monthly,51.25,2019-07-15
CUST_480,36.0,Female,Rural,Monthly,65.04,2022-07-03
CUST_481,,Female,Rural,Yearly,44.67,2018-03-19
CUST_482,36.0,Male,Rural,Prepaid,46.35,2022-06-18
CUST_483,,Female,Rural,Yearly,71.7,2022-01-28
CUST_484,,Male,Rural,Prepaid,66.45,2018-12-05
CUST_485,54.0,Male,Suburban,Prepaid,60.51,2018-10-13
CUST_486,,Male,Suburban,Monthly,47.81,2020-04-18
CUST_487,,Female,Suburban,Monthly,48.85,2022-05-08
CUST_488,26.0,Male,Rural,Yearly,33.92,2020-02-06
CUST_489,,Male,Rural,Prepaid,45.74,2022-02-27
CUST_490,18.0,Female,Urban,Yearly,51.01,2020-08-12
CUST_491,18.0,Female,Suburban,Prepaid,49.5,2020-12-06
CUST_492,,Female,Rural,Prepaid,54.44,2021-03-22
CUST_493,,Female,Rural,Prepaid,66.67,2022-09-14
CUST_494,,Female,Rural,Monthly,27.33,2020-01-22
CUST_495,65.0,Female,Urban,Monthly,40.5,2021-12-16
CUST_496,42.0,Male,Rural,Monthly,67.17,2022-12-16
CUST_497,57.0,Female,Urban,Prepaid,86.99,2022-07-13
CUST_498,,Male,Urban,Prepaid,33.89,2021-11-28
CUST_499,18.0,Female,Suburban,Prepaid,40.62,2022-05-04
CUST_500,,Male,Rural,Monthly,30.37,2021-04-29
CUST_501,,Male,Urban,Monthly,19.45,2022-01-20
CUST_502,,Female,Rural,Monthly,54.12,2023-03-03
CUST_503,,Female,Suburban,Yearly,58.91,2023-05-24
CUST_504,46.0,Male,Suburban,Prepaid,45.51,2018-07-29
CUST_505,20.0,Female,Urban,Prepaid,45.64,2022-09-23
CUST_506,,Female,Suburban,Monthly,48.33,2021-01-04
CUST_507,,Male,Suburban,Monthly,41.47,2023-06-21
CUST_508,,Male,Suburban,Monthly,49.35,2023-06-22
CUST_509,68.0,Male,Rural,Yearly,70.8,2020-05-03
CUST_510,54.0,Female,Rural,Monthly,37.59,2021-09-02
CUST_511,,Female,Urban,Prepaid,45.75,2019-03-24
CUST_512,46.0,Female,Urban,Prepaid,48.09,2021-05-05
CUST_513,,Female,Suburban,Monthly,41.49,2020-02-08
CUST_514,45.0,Male,Suburban,Monthly,51.02,2018-12-12
CUST_515,22.0,Female,Urban,Prepaid,12.5,2019-04-01
CUST_516,,Male,Suburban,Prepaid,58.59,2019-05-22
CUST_517,,Female,Urban,Monthly,35.42,2019-11-24
CUST_518,47.0,Female,Rural,Monthly,37.39,2022-09-21
CUST_519,63.0,Male,Suburban,Prepaid,47.49,2018-03-13
CUST_520,69.0,Female,Suburban,Monthly,29.15,2019-02-26
CUST_521,22.0,Female,Suburban,Prepaid,69.97,2021-04-26
CUST_522,29.0,Male,Rural,Yearly,37.64,2020-08-12
CUST_523,33.0,Female,Rural,Prepaid,89.49,2020-12-19
CUST_524,,Male,Suburban,Monthly,59.45,2020-08-28
CUST_525,43.0,Male,Urban,Monthly,41.48,2019-02-02
CUST_526,65.0,Male,Rural,Prepaid,45.4,2020-12-23
CUST_527,38.0,Male,Suburban,Monthly,52.23,2022-05-27
CUST_528,56.0,Female,Suburban,Prepaid,75.48,2022-10-20
CUST_529,,Female,Rural,Monthly,64.25,2022-03-06
CUST_530,50.0,Female,Urban,Monthly,63.13,2022-12-30
CUST_531,47.0,Male,Suburban,Prepaid,45.42,2020-08-23
CUST_532,54.0,Female,Urban,Prepaid,41.5,2020-05-12
CUST_533,,Female,Urban,Monthly,59.56,2019-11-09
CUST_534,27.0,Female,Rural,Prepaid,70.0,2018-05-31
CUST_535,,Female,Suburban,Monthly,47.93,2019-05-24
CUST_536,53.0,Male,Suburban,Prepaid,39.73,2021-12-08
CUST_537,,Male,Urban,Yearly,34.5,2021-07-12
CUST_538,69.0,Female,Rural,Monthly,24.9,2022-06-24
CUST_539,48.0,Male,Rural,Monthly,43.3,2022-10-07
CUST_540,,Female,Rural,Prepaid,46.18,2020-08-14
CUST_541,36.0,Female,Urban,Prepaid,49.7,2020-11-10
CUST_542,,Female,Urban,Prepaid,58.12,2018-03-25
CUST_543,18.0,Male,Suburban,Prepaid,42.97,2019-04-11
CUST_544,22.0,Female,Rural,Monthly,76.93,2022-12-17
CUST_545,62.0,Male,Urban,Monthly,32.92,2023-04-06
CUST_546,21.0,Male,Rural,Prepaid,60.24,2021-02-25
CUST_547,33.0,Female,Urban,Monthly,31.71,2019-12-10
CUST_548,,Male,Suburban,Prepaid,37.24,2022-01-21
CUST_549,,Male,Rural,Prepaid,54.22,2022-07-26
CUST_550,,Female,Urban,Yearly,65.66,2018-03-12
CUST_551,,Male,Rural,Monthly,45.81,2021-10-12
CUST_552,45.0,Male,Urban,Monthly,51.27,2018-04-10
CUST_553,,Female,Urban,Prepaid,68.94,2022-08-07
CUST_554,44.0,Female,Urban,Prepaid,31.67,2020-12-14
CUST_555,37.0,Male,Rural,Prepaid,61.55,2022-05-04
CUST_556,,Female,Urban,Yearly,39.66,2021-10-25
CUST_557,,Female,Suburban,Monthly,53.65,2021-09-22
CUST_558,67.0,Male,Rural,Prepaid,58.1,2020-11-19
CUST_559,52.0,Male,Suburban,Yearly,32.36,2022-06-08
CUST_560,50.0,Female,Suburban,Monthly,38.8,2022-03-19
CUST_561,50.0,Male,Rural,Monthly,59.99,2019-09-18
CUST_562,68.0,Female,Urban,Prepaid,46.1,2020-04-04
CUST_563,,Female,Suburban,Prepaid,39.3,2019-11-26
CUST_564,54.0,Male,Rural,Prepaid,52.92,2019-05-04
CUST_565,29.0,Male,Urban,Prepaid,33.81,2021-01-23
CUST_566,20.0,Female,Rural,Monthly,32.26,2023-04-29
CUST_567,18.0,Female,Rural,Monthly,14.17,2022-03-31
CUST_568,50.0,Female,Rural,Monthly,55.4,2023-04-02
CUST_569,57.0,Female,Urban,Yearly,50.48,2021-12-11
CUST_570,,Male,Suburban,Prepaid,58.11,2022-02-21
CUST_571,60.0,Female,Suburban,Yearly,68.33,2022-10-07
CUST_572,61.0,Male,Rural,Yearly,46.38,2022-04-08
CUST_573,46.0,Male,Rural,Monthly,48.96,2019-10-20
CUST_574,30.0,Female,Urban,Prepaid,55.15,2021-11-23
CUST_575,29.0,Male,Rural,Monthly,41.45,2021-11-02
CUST_576,48.0,Male,Rural,Prepaid,28.13,2018-08-04
CUST_577,63.0,Female,Rural,Monthly,32.73,2018-12-30
CUST_578,,Male,Suburban,Prepaid,49.4,2019-09-05
CUST_579,,Male,Rural,Monthly,65.0,2020-07-16
CUST_580,67.0,Female,Suburban,Monthly,73.51,2023-01-22
CUST_581,,Female,Urban,Prepaid,45.73,2020-11-23
CUST_582,,Female,Urban,Prepaid,52.52,2019-11-14
CUST_583,,Female,Suburban,Prepaid,390.3,2018-01-07
CUST_584,43.0,Female,Suburban,Monthly,57.75,2019-08-26
CUST_585,,Female,Suburban,Yearly,52.06,2018-12-04
CUST_586,46.0,Female,Suburban,Prepaid,53.15,2019-08-07
CUST_587,43.0,Male,Rural,Monthly,58.73,2020-06-10
CUST_588,27.0,Male,Suburban,Prepaid,31.7,2020-11-16
CUST_589,,Female,Suburban,Monthly,61.41,2022-08-27
CUST_590,51.0,Male,Suburban,Yearly,56.59,2019-01-27
CUST_591,68.0,Male,Rural,Prepaid,66.32,2019-05-14
CUST_592,58.0,Female,Rural,Yearly,57.41,2018-06-24
CUST_593,24.0,Male,Rural,Monthly,65.32,2018-01-18
CUST_594,21.0,Female,Urban,Prepaid,36.16,2023-01-26
CUST_595,67.0,Male,Rural,Yearly,41.05,2021-02-27
CUST_596,,Female,Suburban,Prepaid,52.29,2018-08-28
CUST_597,28.0,Male,Rural,Prepaid,38.73,2021-12-21
CUST_598,46.0,Male,Rural,Monthly,62.83,2023-01-01
CUST_599,53.0,Male,Suburban,Monthly,28.77,2020-11-13
CUST_600,42.0,Female,Rural,Monthly,47.61,2021-06-16
CUST_601,,Male,Urban,Prepaid,41.5,2023-04-06
CUST_602,53.0,Male,Rural,Yearly,38.86,2023-05-11
CUST_603,27.0,Female,Urban,Monthly,29.44,2020-05-20
CUST_604,54.0,Female,Urban,Yearly,50.63,2022-09-28
CUST_605,26.0,Male,Urban,Prepaid,48.75,2022-06-03
CUST_606,,Male,Suburban,Monthly,78.57,2022-09-23
CUST_607,52.0,Male,Rural,Yearly,87.32,2020-01-17
CUST_608,66.0,Male,Urban,Prepaid,33.98,2018-02-26
CUST_609,52.0,Female,Urban,Yearly,21.45,2018-10-23
CUST_610,65.0,Male,Rural,Prepaid,31.99,2022-07-20
CUST_611,53.0,Male,Suburban,Prepaid,49.07,2020-06-16
CUST_612,35.0,Female,Suburban,Yearly,66.88,2023-04-27
CUST_613,66.0,Male,Urban,Yearly,42.78,2022-12-29
CUST_614,56.0,Male,Suburban,Prepaid,58.67,2020-03-05
CUST_615,49.0,Male,Rural,Prepaid,38.01,2021-03-09
CUST_616,41.0,Female,Suburban,Monthly,42.69,2022-07-16
CUST_617,,Female,Rural,Yearly,52.5,2019-03-03
CUST_618,,Male,Urban,Monthly,49.83,2022-05-05
CUST_619,54.0,Male,Rural,Monthly,49.46,2022-07-12
CUST_620,29.0,Female,Urban,Monthly,33.77,2021-02-04
CUST_621,66.0,Male,Rural,Prepaid,68.39,2020-06-10
CUST_622,,Male,Rural,Yearly,68.27,2023-01-04
CUST_623,40.0,Female,Suburban,Prepaid,68.53,2018-11-30
CUST_624,42.0,Female,Rural,Monthly,39.84,2020-01-02
CUST_625,,Female,Urban,Monthly,51.79,2020-06-20
CUST_626,58.0,Male,Rural,Monthly,42.13,2022-03-13
CUST_627,47.0,Male,Urban,Monthly,35.38,2019-05-14
CUST_628,,Male,Urban,Yearly,54.27,2018-10-05
CUST_629,66.0,Male,Rural,Monthly,18.16,2023-03-05
CUST_630,,Female,Suburban,Monthly,62.7,2020-04-03
CUST_631,65.0,Male,Rural,Prepaid,32.56,2020-03-15
CUST_632,,Male,Rural,Yearly,45.3,2023-02-08
CUST_633,,Female,Suburban,Prepaid,15.96,2019-08-31
CUST_634,30.0,Female,Urban,Prepaid,77.12,2018-06-14
CUST_635,36.0,Male,Rural,Prepaid,59.87,2019-06-19
CUST_636,66.0,Female,Suburban,Monthly,51.29,2020-06-26
CUST_637,53.0,Female,Suburban,Yearly,39.68,2023-01-12
CUST_638,,Male,Urban,Monthly,34.01,2020-07-17
CUST_639,58.0,Male,Suburban,Prepaid,47.0,2023-06-23
CUST_640,36.0,Male,Urban,Prepaid,54.53,2020-04-04
CUST_641,29.0,Male,Rural,Monthly,46.55,2021-11-04
CUST_642,26.0,Female,Suburban,Prepaid,57.96,2020-07-09
CUST_643,,Female,Rural,Prepaid,77.84,2018-12-11
CUST_644,45.0,Male,Suburban,Monthly,33.9,2020-10-22
CUST_645,31.0,Male,Suburban,Yearly,53.55,2022-11-08
CUST_646,,Female,Rural,Monthly,76.12,2019-11-12
CUST_647,,Male,Suburban,Prepaid,45.34,2018-10-13
CUST_648,36.0,Male,Rural,Yearly,47.91,2023-01-26
CUST_649,64.0,Male,Rural,Monthly,56.92,2021-05-16
CUST_650,,Male,Urban,Yearly,60.14,2020-09-12
CUST_651,22.0,Female,Rural,Prepaid,65.75,2021-09-07
CUST_652,,Male,Urban,Monthly,51.64,2018-09-29
CUST_653,,Female,Rural,Yearly,38.08,2018-12-11
CUST_654,42.0,Male,Suburban,Prepaid,58.41,2021-06-26
CUST_655,69.0,Male,Rural,Monthly,35.5,2018-09-01
CUST_656,38.0,Female,Suburban,Prepaid,54.98,2020-08-22
CUST_657,53.0,Male,Urban,Monthly,51.16,2018-08-01
CUST_658,40.0,Female,Suburban,Yearly,50.79,2021-08-24
CUST_659,33.0,Male,Rural,Monthly,48.77,2021-11-12
CUST_660,56.0,Male,Suburban,Yearly,65.03,2021-05-28
CUST_661,62.0,Male,Urban,Monthly,59.27,2023-01-31
CUST_662,59.0,Male,Suburban,Yearly,60.42,2022-09-10
CUST_663,,Male,Suburban,Monthly,43.05,2022-04-27
CUST_664,,Female,Rural,Prepaid,25.37,2018-05-01
CUST_665,48.0,Female,Rural,Monthly,44.04,2021-03-28
CUST_666,,Male,Suburban,Monthly,56.54,2019-12-30
CUST_667,52.0,Male,Urban,Yearly,50.49,2023-01-16
CUST_668,40.0,Female,Suburban,Monthly,43.51,2022-05-26
CUST_669,,Female,Urban,Monthly,53.32,2018-06-23
CUST_670,,Male,Urban,Yearly,45.99,2018-02-26
CUST_671,28.0,Male,Urban,Yearly,50.73,2019-03-28
CUST_672,35.0,Female,Suburban,Monthly,20.17,2018-10-21
CUST_673,,Male,Urban,Yearly,61.51,2022-09-23
CUST_674,,Female,Suburban,Monthly,59.19,2020-07-22
CUST_675,26.0,Male,Urban,Prepaid,81.68,2019-12-15
CUST_676,27.0,Female,Urban,Prepaid,39.32,2022-08-21
CUST_677,,Female,Suburban,Yearly,42.45,2018-05-26
CUST_678,34.0,Male,Rural,Prepaid,52.61,2021-08-05
CUST_679,,Female,Rural,Monthly,49.49,2021-01-06
CUST_680,,Male,Suburban,Yearly,73.7,2022-02-14
CUST_681,63.0,Male,Suburban,Prepaid,43.88,2019-08-31
CUST_682,,Male,Rural,Yearly,47.69,2018-11-30
CUST_683,57.0,Male,Rural,Yearly,41.57,2022-06-17
CUST_684,59.0,Female,Rural,Yearly,72.85,2023-03-10
CUST_685,26.0,Male,Suburban,Prepaid,57.31,2020-10-11
CUST_686,67.0,Male,Urban,Prepaid,73.56,2021-12-27
CUST_687,44.0,Male,Suburban,Yearly,93.73,2020-04-15
CUST_688,19.0,Male,Rural,Prepaid,38.56,2021-10-05
CUST_689,,Female,Urban,Monthly,66.17,2022-10-10
CUST_690,46.0,Male,Suburban,Monthly,46.15,2020-07-10
CUST_691,54.0,Female,Rural,Prepaid,39.69,2021-06-08
CUST_692,55.0,Female,Suburban,Yearly,28.01,2019-05-17
CUST_693,36.0,Female,Urban,Monthly,81.93,2021-05-02
CUST_694,25.0,Male,Rural,Prepaid,65.03,2020-11-30
CUST_695,,Male,Suburban,Prepaid,46.62,2020-12-28
CUST_696,,Male,Urban,Prepaid,59.33,2023-01-18
CUST_697,18.0,Male,Urban,Prepaid,22.87,2019-02-13
CUST_698,39.0,Female,Suburban,Monthly,48.58,2020-02-08
CUST_699,,Female,Urban,Prepaid,38.57,2023-01-29
CUST_700,,Male,Rural,Prepaid,71.68,2022-04-17
CUST_701,,Male,Urban,Yearly,72.69,2020-05-29
CUST_702,42.0,Male,Suburban,Monthly,63.36,2019-12-30
CUST_703,,Male,Rural,Prepaid,64.21,2022-07-07
CUST_704,21.0,Male,Urban,Yearly,40.25,2019-08-22
CUST_705,,Male,Urban,Prepaid,60.75,2023-01-22
CUST_706,,Male,Rural,Yearly,29.31,2022-03-05
CUST_707,,Female,Rural,Monthly,27.29,2020-08-03
CUST_708,36.0,Female,Urban,Monthly,48.42,2020-07-08
CUST_709,61.0,Female,Rural,Monthly,57.95,2019-01-21
CUST_710,56.0,Female,Suburban,Monthly,58.97,2019-12-08
CUST_711,44.0,Male,Urban,Yearly,31.14,2019-06-12
CUST_712,27.0,Male,Suburban,Yearly,26.73,2018-11-21
CUST_713,43.0,Male,Urban,Prepaid,43.23,2020-05-06
CUST_714,,Male,Suburban,Monthly,36.85,2021-11-28
CUST_715,,Male,Suburban,Yearly,59.18,2022-01-01
CUST_716,20.0,Female,Rural,Monthly,34.81,2021-11-19
CUST_717,62.0,Male,Urban,Yearly,79.16,2020-06-09
CUST_718,,Female,Rural,Monthly,55.44,2020-10-20
CUST_719,67.0,Male,Rural,Monthly,47.8,2022-04-09
CUST_720,45.0,Female,Urban,Prepaid,163.95,2021-01-01
CUST_721,37.0,Male,Suburban,Prepaid,30.18,2019-12-22
CUST_722,,Female,Urban,Monthly,45.19,2021-12-08
CUST_723,,Male,Urban,Monthly,41.32,2020-03-17
CUST_724,58.0,Male,Urban,Monthly,24.02,2018-01-19
CUST_725,56.0,Male,Rural,Monthly,70.57,2023-04-17
CUST_726,18.0,Male,Urban,Monthly,33.42,2020-07-22
CUST_727,20.0,Female,Urban,Yearly,55.29,2020-06-27
CUST_728,30.0,Male,Urban,Prepaid,56.63,2021-11-16
CUST_729,45.0,Female,Suburban,Monthly,25.72,2020-01-23
CUST_730,,Male,Suburban,Prepaid,44.23,2018-05-07
CUST_731,42.0,Female,Suburban,Monthly,28.86,2022-04-03
CUST_732,50.0,Male,Suburban,Prepaid,56.11,2023-04-09
CUST_733,55.0,Male,Rural,Prepaid,50.94,2020-10-04
CUST_734,23.0,Female,Rural,Prepaid,48.84,2023-06-07
CUST_735,61.0,Male,Urban,Prepaid,37.7,2021-05-29
CUST_736,62.0,Male,Rural,Monthly,67.72,2019-04-24
CUST_737,49.0,Female,Suburban,Yearly,44.33,2022-11-06
CUST_738,62.0,Male,Urban,Prepaid,27.84,2022-02-01
CUST_739,64.0,Female,Urban,Monthly,35.84,2021-02-28
CUST_740,,Male,Suburban,Monthly,19.89,2022-07-21
CUST_741,,Female,Suburban,Prepaid,40.18,2019-03-18
CUST_742,38.0,Female,Suburban,Prepaid,36.36,2021-03-04
CUST_743,28.0,Female,Rural,Prepaid,60.42,2020-12-12
CUST_744,,Female,Urban,Monthly,58.58,2022-01-13
CUST_745,53.0,Male,Suburban,Prepaid,53.19,2018-03-29
CUST_746,52.0,Male,Urban,Prepaid,64.21,2018-02-08
CUST_747,36.0,Female,Urban,Prepaid,32.32,2020-05-09
CUST_748,37.0,Male,Rural,Monthly,54.77,2021-12-10
CUST_749,35.0,Male,Urban,Monthly,28.43,2022-10-11
CUST_750,64.0,Male,Suburban,Prepaid,42.85,2022-10-08
CUST_751,58.0,Female,Suburban,Monthly,55.12,2018-06-13
CUST_752,,Male,Urban,Monthly,42.02,2019-09-17
CUST_753,,Male,Urban,Prepaid,74.5,2021-05-07
CUST_754,,Female,Rural,Prepaid,44.78,2019-01-01
CUST_755,48.0,Male,Suburban,Monthly,62.01,2021-11-02
CUST_756,18.0,Female,Suburban,Monthly,46.03,2020-06-27
CUST_757,20.0,Female,Urban,Monthly,51.98,2018-03-12
CUST_758,33.0,Female,Urban,Monthly,44.52,2020-04-17
CUST_759,,Male,Urban,Prepaid,52.66,2019-06-05
CUST_760,28.0,Male,Suburban,Prepaid,75.9,2019-08-31
CUST_761,29.0,Female,Urban,Monthly,73.15,2020-12-18
CUST_762,,Female,Rural,Monthly,42.69,2018-03-09
CUST_763,49.0,Female,Rural,Prepaid,46.56,2019-03-02
CUST_764,,Female,Urban,Yearly,50.76,2023-04-03
CUST_765,,Female,Rural,Monthly,59.63,2023-05-02
CUST_766,55.0,Female,Rural,Prepaid,77.82,2022-08-02
CUST_767,29.0,Male,Rural,Monthly,69.29,2021-10-10
CUST_768,,Female,Rural,Prepaid,46.0,2021-03-31
CUST_769,45.0,Female,Rural,Monthly,56.05,2021-03-17
CUST_770,25.0,Female,Suburban,Monthly,53.39,2019-10-18
CUST_771,45.0,Male,Urban,Prepaid,40.91,2018-07-11
CUST_772,53.0,Male,Rural,Yearly,65.2,2021-07-13
CUST_773,43.0,Male,Urban,Monthly,12.29,2023-04-05
CUST_774,25.0,Male,Rural,Prepaid,65.09,2020-12-14
CUST_775,67.0,Female,Suburban,Prepaid,56.18,2020-12-28
CUST_776,45.0,Male,Suburban,Prepaid,22.9,2019-03-29
CUST_777,,Female,Rural,Yearly,34.37,2022-10-14
CUST_778,54.0,Female,Rural,Prepaid,19.01,2020-09-06
CUST_779,,Female,Rural,Monthly,75.45,2023-01-10
CUST_780,53.0,Female,Suburban,Prepaid,35.13,2019-12-16
CUST_781,44.0,Female,Suburban,Prepaid,63.65,2021-08-24
CUST_782,34.0,Female,Urban,Monthly,64.19,2023-03-02
CUST_783,26.0,Male,Suburban,Monthly,48.19,2018-03-08
CUST_784,,Male,Rural,Monthly,40.03,2020-01-24
CUST_785,37.0,Male,Urban,Monthly,57.69,2022-02-26
CUST_786,30.0,Male,Suburban,Monthly,53.23,2018-01-24
CUST_787,,Male,Suburban,Prepaid,64.04,2020-06-24
CUST_788,65.0,Female,Rural,Prepaid,32.4,2019-07-06
CUST_789,46.0,Male,Urban,Prepaid,65.34,2019-08-10
CUST_790,30.0,Male,Suburban,Monthly,70.22,2018-06-11
CUST_791,63.0,Male,Suburban,Yearly,46.15,2019-02-15
CUST_792,52.0,Female,Rural,Prepaid,35.66,2020-12-09
CUST_793,,Female,Urban,Prepaid,42.75,2018-03-26
CUST_794,35.0,Female,Urban,Prepaid,40.4,2018-04-05
CUST_795,68.0,Male,Urban,Yearly,47.29,2019-08-19
CUST_796,22.0,Male,Urban,Yearly,38.93,2019-05-18
CUST_797,64.0,Male,Rural,Prepaid,56.85,2022-04-10
CUST_798,,Male,Suburban,Monthly,59.55,2023-02-21
CUST_799,19.0,Male,Suburban,Monthly,44.61,2018-10-24
CUST_800,,Female,Urban,Prepaid,20.68,2023-04-20
CUST_801,,Male,Urban,Monthly,56.65,2020-12-20
CUST_802,67.0,Female,Urban,Monthly,27.87,2021-05-30
CUST_803,62.0,Male,Suburban,Prepaid,53.74,2018-08-30
CUST_804,22.0,Female,Suburban,Monthly,51.08,2019-11-09
CUST_805,,Female,Urban,Prepaid,45.07,2018-10-12
CUST_806,18.0,Female,Rural,Monthly,59.67,2018-01-25
CUST_807,,Female,Suburban,Yearly,55.45,2019-05-01
CUST_808,49.0,Male,Suburban,Monthly,55.82,2019-02-04
CUST_809,,Male,Urban,Prepaid,62.32,2018-02-21
CUST_810,66.0,Male,Rural,Prepaid,43.81,2019-08-07
CUST_811,28.0,Female,Urban,Monthly,43.6,2021-11-28
CUST_812,38.0,Male,Urban,Prepaid,66.16,2019-09-10
CUST_813,43.0,Male,Rural,Monthly,59.63,2021-03-13
CUST_814,42.0,Male,Rural,Prepaid,42.95,2022-03-24
CUST_815,,Male,Rural,Monthly,19.94,2019-03-13
CUST_816,,Female,Suburban,Yearly,55.88,2022-10-16
CUST_817,,Female,Urban,Yearly,57.29,2022-07-07
CUST_818,,Male,Suburban,Prepaid,31.81,2022-01-22
CUST_819,,Male,Rural,Monthly,37.27,2022-03-30
CUST_820,,Male,Suburban,Prepaid,43.88,2021-01-11
CUST_821,,Female,Rural,Monthly,56.78,2020-05-14
CUST_822,52.0,Female,Rural,Prepaid,87.25,2021-03-02
CUST_823,,Female,Urban,Monthly,66.77,2020-06-25
CUST_824,38.0,Male,Urban,Monthly,27.37,2020-03-06
CUST_825,,Female,Urban,Yearly,43.46,2022-09-14
CUST_826,23.0,Female,Suburban,Monthly,48.58,2020-04-22
CUST_827,45.0,Female,Urban,Prepaid,57.54,2021-07-05
CUST_828,34.0,Female,Rural,Yearly,37.81,2020-09-11
CUST_829,22.0,Female,Urban,Prepaid,58.77,2018-12-15
CUST_830,48.0,Male,Suburban,Yearly,42.3,2018-04-17
CUST_831,22.0,Male,Urban,Monthly,58.74,2021-09-16
CUST_832,,Male,Urban,Yearly,51.14,2020-04-27
CUST_833,,Male,Urban,Prepaid,80.68,2018-07-29
CUST_834,40.0,Female,Suburban,Prepaid,64.68,2020-03-25
CUST_835,54.0,Male,Rural,Monthly,69.71,2019-05-07
CUST_836,,Male,Rural,Yearly,34.14,2020-10-28
CUST_837,27.0,Male,Rural,Prepaid,42.02,2019-06-05
CUST_838,27.0,Female,Urban,Prepaid,54.91,2021-03-08
CUST_839,36.0,Male,Urban,Prepaid,31.5,2018-08-08
CUST_840,34.0,Female,Suburban,Yearly,65.68,2022-08-07
CUST_841,,Female,Rural,Monthly,51.96,2022-03-03
CUST_842,,Female,Urban,Prepaid,66.5,2021-08-25
CUST_843,26.0,Male,Urban,Prepaid,57.23,2018-02-02
CUST_844,63.0,Female,Urban,Monthly,50.67,2021-05-13
CUST_845,18.0,Male,Suburban,Prepaid,48.16,2022-09-27
CUST_846,68.0,Male,Rural,Monthly,38.47,2018-03-23
CUST_847,62.0,Male,Suburban,Monthly,37.57,2018-04-23
CUST_848,30.0,Female,Rural,Monthly,63.33,2022-01-01
CUST_849,,Female,Rural,Yearly,60.02,2023-02-05
